715.0000000 0.9514316 0.9487602 0.9403303
715.1000000 0.9515125 0.9488956 0.9404740
715.2000000 0.9515956 0.9490370 0.9406394
715.3000000 0.9518407 0.9496167 0.9423711
715.4000000 0.9520873 0.9502012 0.9441157
715.5000000 0.9523880 0.9509610 0.9463253
715.6000000 0.9526613 0.9516504 0.9483259
715.7000000 0.9522637 0.9506131 0.9452021
715.8000000 0.9518850 0.9496236 0.9422255
715.9000000 0.9518559 0.9495230 0.9419799
716.0000000 0.9518444 0.9494641 0.9418416
716.1000000 0.9520943 0.9500298 0.9433112
716.2000000 0.9523022 0.9504929 0.9444908
716.3000000 0.9519788 0.9496614 0.9420090
716.4000000 0.9516275 0.9487589 0.9393187
716.5000000 0.9509706 0.9470783 0.9343465
716.6000000 0.9503976 0.9456037 0.9299659
716.7000000 0.9506393 0.9461267 0.9313255
716.8000000 0.9502745 0.9452300 0.9291753
716.9000000 0.9446076 0.9319215 0.8963388
717.0000000 0.9397217 0.9204189 0.8677132
717.1000000 0.9410735 0.9233385 0.8727181
717.2000000 0.9423234 0.9260696 0.8776740
717.3000000 0.9428218 0.9274098 0.8822674
717.4000000 0.9427288 0.9273381 0.8832361
717.5000000 0.9385671 0.9175521 0.8592661
717.6000000 0.9357332 0.9108620 0.8428539
717.7000000 0.9414888 0.9242000 0.8753358
717.8000000 0.9450590 0.9325299 0.8960028
717.9000000 0.9352388 0.9101742 0.8442776
718.0000000 0.9286585 0.8952314 0.8099648
718.1000000 0.9410021 0.9235853 0.8773549
718.2000000 0.9498973 0.9441759 0.9271167
718.3000000 0.9394792 0.9212869 0.8781481
718.4000000 0.9296722 0.9001603 0.8343779
718.5000000 0.9231648 0.8885493 0.8186756
718.6000000 0.9184957 0.8799925 0.8060487
718.7000000 0.9234439 0.8874132 0.8095105
718.8000000 0.9272236 0.8931763 0.8123734
718.9000000 0.9250524 0.8904987 0.8121864
719.0000000 0.9257232 0.8934643 0.8228446
719.1000000 0.9405468 0.9245312 0.8875084
719.2000000 0.9497594 0.9437868 0.9272037
719.3000000 0.9315349 0.9052857 0.8448039
719.4000000 0.9177414 0.8758439 0.7811140
719.5000000 0.9253126 0.8900832 0.8076363
719.6000000 0.9327179 0.9043891 0.8348999
719.7000000 0.9393312 0.9190130 0.8657021
719.8000000 0.9440244 0.9292517 0.8864853
719.9000000 0.9396084 0.9186865 0.8597370
720.0000000 0.9358588 0.9098884 0.8384074
720.1000000 0.9352639 0.9094547 0.8427270
720.2000000 0.9341434 0.9080015 0.8448214
720.3000000 0.9305311 0.9017151 0.8363665
720.4000000 0.9277188 0.8966917 0.8291748
720.5000000 0.9287193 0.8976892 0.8280044
720.6000000 0.9293347 0.8983697 0.8277328
720.7000000 0.9280972 0.8975252 0.8317861
720.8000000 0.9293086 0.9014350 0.8442890
720.9000000 0.9424626 0.9285302 0.8979982
721.0000000 0.9528146 0.9496853 0.9392248
721.1000000 0.9492611 0.9413612 0.9185054
721.2000000 0.9467287 0.9354094 0.9036194
721.3000000 0.9493753 0.9414882 0.9183177
721.4000000 0.9518023 0.9470880 0.9320671
721.5000000 0.9530867 0.9501942 0.9408762
721.6000000 0.9536739 0.9516277 0.9452127
721.7000000 0.9505176 0.9440811 0.9255361
721.8000000 0.9481692 0.9384438 0.9107117
721.9000000 0.9503156 0.9434312 0.9228877
722.0000000 0.9522905 0.9480341 0.9342676
722.1000000 0.9532709 0.9504072 0.9410314
722.2000000 0.9541591 0.9525566 0.9471559
722.3000000 0.9544871 0.9533459 0.9493951
722.4000000 0.9540556 0.9523501 0.9472131
722.5000000 0.9487557 0.9399116 0.9166917
722.6000000 0.9448065 0.9306319 0.8938915
722.7000000 0.9500554 0.9428620 0.9236706
722.8000000 0.9541169 0.9523018 0.9464442
722.9000000 0.9495193 0.9413907 0.9181258
723.0000000 0.9459361 0.9328740 0.8959720
723.1000000 0.9503514 0.9432361 0.9224217
723.2000000 0.9535097 0.9507081 0.9418564
723.3000000 0.9458359 0.9332749 0.9008395
