540.0000000 0.8851475 0.8850343 0.8846378
540.1000000 0.8851997 0.8851351 0.8849042
540.2000000 0.8852297 0.8851733 0.8849741
540.3000000 0.8852392 0.8851538 0.8848625
540.4000000 0.8852499 0.8851375 0.8847448
540.5000000 0.8852830 0.8851879 0.8848538
540.6000000 0.8853308 0.8852840 0.8851167
540.7000000 0.8853448 0.8852998 0.8850938
540.8000000 0.8853182 0.8851683 0.8846117
540.9000000 0.8852709 0.8849636 0.8839087
541.0000000 0.8852747 0.8849565 0.8838783
541.1000000 0.8853239 0.8850558 0.8841647
541.2000000 0.8853914 0.8851992 0.8845773
541.3000000 0.8854134 0.8852448 0.8846718
541.4000000 0.8854178 0.8852254 0.8845575
541.5000000 0.8854098 0.8851635 0.8843096
541.6000000 0.8853863 0.8850571 0.8839304
541.7000000 0.8854640 0.8852053 0.8843141
541.8000000 0.8855592 0.8854016 0.8848471
541.9000000 0.8855627 0.8853815 0.8847485
542.0000000 0.8855656 0.8853689 0.8847027
542.1000000 0.8855621 0.8853355 0.8845925
542.2000000 0.8855395 0.8852303 0.8842287
542.3000000 0.8855945 0.8853644 0.8846009
542.4000000 0.8856515 0.8855039 0.8849892
542.5000000 0.8856509 0.8854633 0.8848208
542.6000000 0.8857048 0.8855770 0.8851359
542.7000000 0.8857566 0.8856868 0.8854337
542.8000000 0.8857707 0.8856945 0.8853993
542.9000000 0.8857818 0.8856818 0.8853256
543.0000000 0.8857939 0.8856771 0.8852756
543.1000000 0.8858096 0.8856978 0.8852912
543.2000000 0.8858247 0.8857103 0.8852969
543.3000000 0.8858507 0.8857614 0.8854300
543.4000000 0.8858964 0.8858858 0.8857993
543.5000000 0.8858466 0.8856917 0.8851389
543.6000000 0.8857953 0.8855005 0.8845001
543.7000000 0.8857661 0.8853962 0.8841633
543.8000000 0.8858262 0.8855180 0.8845018
543.9000000 0.8858975 0.8856714 0.8849285
544.0000000 0.8859686 0.8858291 0.8853579
544.1000000 0.8860201 0.8859406 0.8856670
544.2000000 0.8860366 0.8859523 0.8856639
544.3000000 0.8860068 0.8858306 0.8852399
544.4000000 0.8860427 0.8858924 0.8853912
544.5000000 0.8860852 0.8859747 0.8856009
544.6000000 0.8861291 0.8860641 0.8858261
544.7000000 0.8861563 0.8860863 0.8858297
544.8000000 0.8861492 0.8860228 0.8855875
544.9000000 0.8861013 0.8858595 0.8850606
545.0000000 0.8861303 0.8858920 0.8850590
545.1000000 0.8861851 0.8860011 0.8853367
545.2000000 0.8862659 0.8861886 0.8859102
545.3000000 0.8863020 0.8862292 0.8859502
545.4000000 0.8863395 0.8862817 0.8860472
545.5000000 0.8863802 0.8863521 0.8862249
545.6000000 0.8863789 0.8862968 0.8859831
545.7000000 0.8863461 0.8861580 0.8854904
545.8000000 0.8862811 0.8859336 0.8847416
545.9000000 0.8863759 0.8861236 0.8852688
546.0000000 0.8864296 0.8862046 0.8854560
546.1000000 0.8864406 0.8861717 0.8852882
546.2000000 0.8865416 0.8864159 0.8859836
546.3000000 0.8865303 0.8863497 0.8857150
546.4000000 0.8864108 0.8859837 0.8845145
546.5000000 0.8865683 0.8863352 0.8855078
546.6000000 0.8866530 0.8865037 0.8859637
546.7000000 0.8866681 0.8864968 0.8859046
546.8000000 0.8866991 0.8865258 0.8859220
546.9000000 0.8867450 0.8866068 0.8861182
547.0000000 0.8868037 0.8867329 0.8864707
547.1000000 0.8867777 0.8866132 0.8860573
547.2000000 0.8868132 0.8866758 0.8862119
547.3000000 0.8869047 0.8869035 0.8868785
547.4000000 0.8869172 0.8868476 0.8865634
547.5000000 0.8869498 0.8868817 0.8865965
547.6000000 0.8870009 0.8869979 0.8869468
547.7000000 0.8870266 0.8870218 0.8869686
547.8000000 0.8870178 0.8869380 0.8866435
547.9000000 0.8869790 0.8867607 0.8860160
548.0000000 0.8870764 0.8869726 0.8865799
548.1000000 0.8871447 0.8870974 0.8868891
548.2000000 0.8871858 0.8871403 0.8869582
548.3000000 0.8872153 0.8871641 0.8869707
548.4000000 0.8872574 0.8872174 0.8870643
548.5000000 0.8873109 0.8872979 0.8872329
548.6000000 0.8873308 0.8872984 0.8871598
548.7000000 0.8873578 0.8873040 0.8870963
548.8000000 0.8873917 0.8873148 0.8870431
548.9000000 0.8874443 0.8873976 0.8872292
549.0000000 0.8874857 0.8874559 0.8873418
549.1000000 0.8875158 0.8874894 0.8873806
549.2000000 0.8875452 0.8874971 0.8873240
549.3000000 0.8875759 0.8875297 0.8873624
549.4000000 0.8876082 0.8875884 0.8874999
549.5000000 0.8876326 0.8875806 0.8873956
549.6000000 0.8876632 0.8876023 0.8873841
549.7000000 0.8877004 0.8876570 0.8874767
549.8000000 0.8877309 0.8876749 0.8874674
549.9000000 0.8877645 0.8877087 0.8875092
550.0000000 0.8878019 0.8877616 0.8876120
550.1000000 0.8878312 0.8878031 0.8876931
550.2000000 0.8878536 0.8878272 0.8877230
550.3000000 0.8878679 0.8878310 0.8876925
550.4000000 0.8879050 0.8878776 0.8877839
550.5000000 0.8879489 0.8879304 0.8878671
550.6000000 0.8879996 0.8879879 0.8879311
550.7000000 0.8880213 0.8880152 0.8879566
550.8000000 0.8880327 0.8880306 0.8879775
550.9000000 0.8880331 0.8880329 0.8879961
551.0000000 0.8880603 0.8880456 0.8879509
551.1000000 0.8880910 0.8880614 0.8879221
551.2000000 0.8881233 0.8880802 0.8879268
551.3000000 0.8881609 0.8881369 0.8880520
551.4000000 0.8881928 0.8881825 0.8881394
551.5000000 0.8882145 0.8882030 0.8881426
551.6000000 0.8882470 0.8882367 0.8881799
551.7000000 0.8882777 0.8882650 0.8882058
551.8000000 0.8883021 0.8882806 0.8882025
551.9000000 0.8883288 0.8883187 0.8882778
552.0000000 0.8883572 0.8883565 0.8883436
552.1000000 0.8883882 0.8883858 0.8883633
552.2000000 0.8884000 0.8883988 0.8883877
552.3000000 0.8884173 0.8884152 0.8884089
552.4000000 0.8884556 0.8884468 0.8884206
552.5000000 0.8884776 0.8884721 0.8884291
552.6000000 0.8884994 0.8884975 0.8884467
552.7000000 0.8885309 0.8885271 0.8884892
552.8000000 0.8885566 0.8885549 0.8885374
552.9000000 0.8885754 0.8885761 0.8885755
553.0000000 0.8885792 0.8885794 0.8885793
553.1000000 0.8885799 0.8885799 0.8885799
553.2000000 0.8885883 0.8885880 0.8885864
553.3000000 0.8886271 0.8886253 0.8886164
553.4000000 0.8886508 0.8886486 0.8886376
553.5000000 0.8886692 0.8886670 0.8886548
553.6000000 0.8886909 0.8886888 0.8886703
553.7000000 0.8887123 0.8887116 0.8887015
553.8000000 0.8887331 0.8887339 0.8887366
553.9000000 0.8887514 0.8887516 0.8887524
554.0000000 0.8887576 0.8887576 0.8887576
554.1000000 0.8887619 0.8887619 0.8887622
554.2000000 0.8887997 0.8888004 0.8888027
554.3000000 0.8888246 0.8888255 0.8888264
554.4000000 0.8888401 0.8888409 0.8888386
554.5000000 0.8888432 0.8888435 0.8888428
554.6000000 0.8888441 0.8888441 0.8888441
554.7000000 0.8888434 0.8888434 0.8888434
554.8000000 0.8888448 0.8888448 0.8888448
554.9000000 0.8888618 0.8888622 0.8888633
555.0000000 0.8888925 0.8888935 0.8888969
555.1000000 0.8889013 0.8889023 0.8889057
555.2000000 0.8889111 0.8889121 0.8889145
555.3000000 0.8889217 0.8889227 0.8889232
555.4000000 0.8889250 0.8889254 0.8889255
555.5000000 0.8889262 0.8889262 0.8889262
555.6000000 0.8889249 0.8889249 0.8889249
555.7000000 0.8889237 0.8889237 0.8889237
555.8000000 0.8889360 0.8889362 0.8889372
555.9000000 0.8889686 0.8889695 0.8889727
556.0000000 0.8889621 0.8889625 0.8889640
556.1000000 0.8889457 0.8889457 0.8889457
556.2000000 0.8889211 0.8889211 0.8889211
556.3000000 0.8889286 0.8889286 0.8889286
556.4000000 0.8889441 0.8889443 0.8889450
556.5000000 0.8889627 0.8889636 0.8889666
556.6000000 0.8889701 0.8889711 0.8889747
556.7000000 0.8889729 0.8889739 0.8889775
556.8000000 0.8889713 0.8889723 0.8889759
556.9000000 0.8889593 0.8889599 0.8889618
557.0000000 0.8889409 0.8889409 0.8889409
557.1000000 0.8889119 0.8889119 0.8889119
557.2000000 0.8889014 0.8889014 0.8889014
557.3000000 0.8888996 0.8888996 0.8888996
557.4000000 0.8888978 0.8888978 0.8888978
557.5000000 0.8888960 0.8888960 0.8888960
557.6000000 0.8888942 0.8888942 0.8888942
557.7000000 0.8888923 0.8888923 0.8888923
557.8000000 0.8888904 0.8888904 0.8888904
557.9000000 0.8888880 0.8888880 0.8888879
558.0000000 0.8888752 0.8888760 0.8888728
558.1000000 0.8888630 0.8888642 0.8888620
558.2000000 0.8888513 0.8888525 0.8888554
558.3000000 0.8888137 0.8888141 0.8888152
558.4000000 0.8887904 0.8887904 0.8887904
558.5000000 0.8887848 0.8887848 0.8887848
558.6000000 0.8887683 0.8887690 0.8887668
558.7000000 0.8887491 0.8887503 0.8887477
558.8000000 0.8887274 0.8887286 0.8887284
558.9000000 0.8887007 0.8887013 0.8887013
559.0000000 0.8886797 0.8886800 0.8886782
